,mins,mintimes,sensornamemin
1110,-2.575585000000001,2020-03-22 13:27:01.318000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1111,1.420672999999999,2020-03-22 23:52:05.270000-04:00,LaRoche Avenue at Nottingham Creek Sea Level Sensor
1112,100.0,2020-02-23 12:00:00-05:00,fake
1113,-3.2481899999999992,2020-02-24 03:34:32.588000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1114,-3.3334960000000002,2020-02-24 16:20:11.934000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1115,-3.0382060000000006,2020-02-25 03:54:09.141000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1116,-3.3072479999999995,2020-02-25 17:05:03.146000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1117,-3.3827109999999987,2020-02-26 04:49:10.440000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1118,-3.379430000000001,2020-02-26 17:29:34.664000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1119,-3.481140999999999,2020-02-27 05:49:36.876000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1120,-3.7108109999999996,2020-02-27 17:18:47.539000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1121,-3.4384879999999995,2020-02-28 05:18:09.750000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1122,-3.648472,2020-02-28 17:48:20.715000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1123,-3.527075,2020-02-29 05:57:57.167000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1124,-3.7272160000000003,2020-02-29 17:32:03.294000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1125,-3.2416279999999986,2020-03-01 06:12:13.817000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1126,-3.4942649999999986,2020-03-01 18:27:01.683000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1127,-2.8019739999999995,2020-03-02 07:22:39.079000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1128,-3.1858509999999995,2020-03-02 19:32:24.456000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1129,-2.972585999999998,2020-03-03 08:43:30.351000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1130,-3.346619999999998,2020-03-03 20:12:22.364000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1131,-3.254752,2020-03-04 09:43:40.537000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1132,-2.739635,2020-03-04 21:38:01.319000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1133,-2.441063999999999,2020-03-05 10:09:24.965000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1134,-2.8085359999999984,2020-03-05 23:00:46.652000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1135,-3.3827109999999987,2020-03-06 12:37:49.135000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1136,-3.527075,2020-03-06 23:36:21.475000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1137,-3.5795709999999996,2020-03-07 13:33:10.985000-05:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1138,-3.4516119999999972,2020-03-08 03:44:00.055000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1139,-3.477859999999998,2020-03-08 15:58:48.357000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1140,-3.379430000000001,2020-03-09 04:44:15.748000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1141,-3.4942649999999986,2020-03-09 17:09:11.437000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1142,-3.346619999999998,2020-03-10 05:44:13.900000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1143,-3.4253639999999983,2020-03-10 18:04:26.077000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1144,-3.3236529999999984,2020-03-11 06:34:26.858000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1145,-3.4188019999999995,2020-03-11 18:44:08.232000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1146,-3.3367769999999997,2020-03-12 07:24:27.804000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1147,-3.3827109999999987,2020-03-12 19:29:10.747000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1148,-3.3039669999999983,2020-03-13 08:14:32.800000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1149,-3.4253639999999983,2020-03-13 20:19:13.402000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1150,-3.3728679999999986,2020-03-14 08:59:32.086000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1151,-3.5205129999999976,2020-03-14 19:47:42.792000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1152,-3.2022559999999984,2020-03-15 09:03:42.794000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1153,-3.461454999999999,2020-03-15 20:37:40.159000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1154,-2.3065429999999996,2020-03-16 09:23:08.694000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1155,-2.723229999999999,2020-03-16 21:12:26.117000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1156,-2.851188999999998,2020-03-17 10:43:56.833000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1157,-2.861032,2020-03-17 22:07:42.160000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1158,-3.0907020000000003,2020-03-18 11:34:01.263000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1159,-2.936494999999997,2020-03-18 23:43:42.566000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1160,-3.284281,2020-03-19 12:34:16.412000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1161,-3.402396999999999,2020-03-20 00:33:44.186000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1162,-2.9889909999999986,2020-03-20 12:07:43.922000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1163,-3.510670000000001,2020-03-21 01:59:29.168000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1164,-3.543479999999999,2020-03-21 14:04:11.836000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1165,-3.517232,2020-03-22 03:20:19.142000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1166,-3.133355,2020-03-22 14:33:54.865000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1167,0.8793080000000018,2020-03-22 23:50:11.039000-04:00,Hwy 80 at Chimney Creek on Tybee Island Sea Level Sensor
1168,100.0,2020-02-23 12:00:00-05:00,fake
1169,100.0,2020-02-23 12:00:00-05:00,fake
1170,-4.061877999999998,2020-02-24 03:08:19.043000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1171,-4.104530999999996,2020-02-24 15:44:44.803000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1172,-3.743620999999999,2020-02-25 03:45:33.670000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1173,-4.278423999999996,2020-02-25 16:37:09.353000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1174,-4.117654999999997,2020-02-26 04:07:31.378000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1175,-4.426069,2020-02-26 16:38:49.136000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1176,-5.108516999999997,2020-02-27 04:34:31.112000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1177,-4.455597999999997,2020-02-27 16:55:40.680000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1178,-3.8945469999999975,2020-02-28 05:01:34.158000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1179,-4.019224999999997,2020-02-28 17:43:05.916000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1180,-4.491688999999999,2020-02-29 05:33:41.315000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1181,-4.3538869999999985,2020-02-29 17:24:26.379000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1182,-3.3925539999999987,2020-03-01 06:21:08.547000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1183,-3.750182999999998,2020-03-01 18:16:56.681000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1184,-2.7888499999999983,2020-03-02 06:53:16.672000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1185,-3.3138099999999984,2020-03-02 19:19:28.935000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1186,-3.077577999999999,2020-03-03 07:55:49.641000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1187,-3.5106699999999975,2020-03-03 20:11:55.824000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1188,-3.3531820000000003,2020-03-04 09:54:20.781000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1189,-2.618238,2020-03-04 22:00:12.811000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1190,-2.6379239999999964,2020-03-05 10:16:16.847000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1191,-3.0053959999999975,2020-03-05 22:47:33.006000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1192,-4.262018999999997,2020-03-06 11:59:29.007000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1193,-5.853304,2020-03-07 00:00:17.657000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1194,-4.255456999999998,2020-03-07 12:41:44.032000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1195,-5.554732999999997,2020-03-08 01:13:03.771000-05:00,Faye Drive on Burnside Island Sea Level Sensor
1196,-4.846036999999997,2020-03-08 14:34:15.599000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1197,-5.508798999999998,2020-03-09 03:15:40.828000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1198,-5.370996999999997,2020-03-09 15:52:06.279000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1199,-5.804088999999999,2020-03-10 04:23:20.870000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1200,-5.623633999999997,2020-03-10 16:44:30.952000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1201,-5.964857999999998,2020-03-11 05:15:45.061000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1202,-5.722063999999998,2020-03-11 17:36:57.196000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1203,-5.682692000000001,2020-03-12 06:03:08.367000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1204,-5.6531629999999975,2020-03-12 18:14:07.379000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1205,-5.305376999999998,2020-03-13 06:50:26.708000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1206,-5.393963999999999,2020-03-13 19:01:27.412000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1207,-5.288971999999999,2020-03-14 07:37:47.808000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1208,-4.711515999999998,2020-03-14 19:33:35.679000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1209,-4.081563999999998,2020-03-15 08:20:06.351000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1210,-3.960167,2020-03-15 20:00:40.220000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1211,-2.6313619999999975,2020-03-16 09:02:23.393000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1212,-2.9332139999999995,2020-03-16 21:18:30.750000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1213,-3.2678759999999976,2020-03-17 10:10:06.954000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1214,-2.775725999999999,2020-03-17 22:00:44.634000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1215,-3.3269339999999996,2020-03-18 11:33:00.688000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1216,-3.002115,2020-03-18 23:43:55.958000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1217,-3.7534639999999992,2020-03-19 12:00:01.110000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1218,-3.7009679999999996,2020-03-20 00:26:10.071000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1219,-4.186555999999998,2020-03-20 13:07:35.889000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1220,-4.376854,2020-03-21 01:23:37.115000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1221,-5.1019549999999985,2020-03-21 14:10:12.724000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1222,-4.846036999999997,2020-03-22 01:55:43.706000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1223,-3.1760079999999995,2020-03-22 14:26:58.139000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1224,0.9416470000000015,2020-03-22 23:50:25.618000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1225,100.0,2020-02-23 12:00:00-05:00,fake
1226,-6.302801,2020-02-24 02:38:31.795000-05:00,Delegal Creek Marina Sea Level Sensor
1227,-6.437322000000001,2020-02-24 15:20:13.725000-05:00,Delegal Creek Marina Sea Level Sensor
1228,-5.971419999999999,2020-02-25 03:21:14.787000-05:00,Delegal Creek Marina Sea Level Sensor
1229,-6.581686,2020-02-25 16:02:52.431000-05:00,Delegal Creek Marina Sea Level Sensor
1230,-6.322487,2020-02-26 03:33:24.999000-05:00,Delegal Creek Marina Sea Level Sensor
1231,-6.666992,2020-02-26 16:10:00.105000-05:00,Delegal Creek Marina Sea Level Sensor
1232,-7.277258000000001,2020-02-27 04:10:58.349000-05:00,Delegal Creek Marina Sea Level Sensor
1233,-6.771984000000001,2020-02-27 17:02:47.883000-05:00,Delegal Creek Marina Sea Level Sensor
1234,-6.145313000000001,2020-02-28 04:43:23.381000-05:00,Delegal Creek Marina Sea Level Sensor
1235,-6.4045119999999995,2020-02-28 17:09:52.775000-05:00,Delegal Creek Marina Sea Level Sensor
1236,-6.676835000000001,2020-02-29 05:15:53.476000-05:00,Delegal Creek Marina Sea Level Sensor
1237,-6.762141000000001,2020-02-29 17:37:18.226000-05:00,Delegal Creek Marina Sea Level Sensor
1238,-5.712221,2020-03-01 05:58:30.733000-05:00,Delegal Creek Marina Sea Level Sensor
1239,-6.06985,2020-03-01 18:14:50.228000-05:00,Delegal Creek Marina Sea Level Sensor
1240,-5.138046,2020-03-02 06:25:58.223000-05:00,Delegal Creek Marina Sea Level Sensor
1241,-5.7319070000000005,2020-03-02 18:57:31.449000-05:00,Delegal Creek Marina Sea Level Sensor
1242,-5.5055179999999995,2020-03-03 08:14:40.467000-05:00,Delegal Creek Marina Sea Level Sensor
1243,-5.827056,2020-03-03 19:55:28.252000-05:00,Delegal Creek Marina Sea Level Sensor
1244,-5.659725000000001,2020-03-04 09:38:09.711000-05:00,Delegal Creek Marina Sea Level Sensor
1245,-5.069145,2020-03-04 21:34:08.210000-05:00,Delegal Creek Marina Sea Level Sensor
1246,-4.977277,2020-03-05 10:25:57.175000-05:00,Delegal Creek Marina Sea Level Sensor
1247,-5.315220000000001,2020-03-05 22:21:57.214000-05:00,Delegal Creek Marina Sea Level Sensor
1248,-6.516066000000001,2020-03-06 11:34:03.370000-05:00,Delegal Creek Marina Sea Level Sensor
1249,-8.084384,2020-03-06 23:40:05.263000-05:00,Delegal Creek Marina Sea Level Sensor
1250,-6.601371999999999,2020-03-07 12:26:49.049000-05:00,Delegal Creek Marina Sea Level Sensor
1251,-7.841589999999999,2020-03-08 00:42:59.527000-05:00,Delegal Creek Marina Sea Level Sensor
1252,-7.1624229999999995,2020-03-08 14:19:41.973000-04:00,Delegal Creek Marina Sea Level Sensor
1253,-7.818623,2020-03-09 02:51:13.512000-04:00,Delegal Creek Marina Sea Level Sensor
1254,-7.6972260000000015,2020-03-09 15:22:44.233000-04:00,Delegal Creek Marina Sea Level Sensor
1255,-8.130317999999999,2020-03-10 03:49:03.993000-04:00,Delegal Creek Marina Sea Level Sensor
1256,-7.923615000000001,2020-03-10 16:10:25.971000-04:00,Delegal Creek Marina Sea Level Sensor
1257,-8.300930000000001,2020-03-11 04:46:55.312000-04:00,Delegal Creek Marina Sea Level Sensor
1258,-8.061416999999999,2020-03-11 17:03:13.524000-04:00,Delegal Creek Marina Sea Level Sensor
1259,-8.002359000000002,2020-03-12 05:39:42.016000-04:00,Delegal Creek Marina Sea Level Sensor
1260,-7.933458000000001,2020-03-12 17:48:50.514000-04:00,Delegal Creek Marina Sea Level Sensor
1261,-7.628325000000001,2020-03-13 06:30:26.518000-04:00,Delegal Creek Marina Sea Level Sensor
1262,-7.7169120000000015,2020-03-13 18:36:46.561000-04:00,Delegal Creek Marina Sea Level Sensor
1263,-7.503647,2020-03-14 07:08:10.530000-04:00,Delegal Creek Marina Sea Level Sensor
1264,-6.998373,2020-03-14 18:59:06.832000-04:00,Delegal Creek Marina Sea Level Sensor
1265,-6.250305,2020-03-15 07:55:54.734000-04:00,Delegal Creek Marina Sea Level Sensor
1266,-6.217495,2020-03-15 19:51:52.592000-04:00,Delegal Creek Marina Sea Level Sensor
1267,-4.872285000000001,2020-03-16 09:09:00.110000-04:00,Delegal Creek Marina Sea Level Sensor
1268,-5.193823000000001,2020-03-16 21:04:57.915000-04:00,Delegal Creek Marina Sea Level Sensor
1269,-5.482551,2020-03-17 09:51:41.318000-04:00,Delegal Creek Marina Sea Level Sensor
1270,-5.144608000000001,2020-03-17 22:28:19.291000-04:00,Delegal Creek Marina Sea Level Sensor
1271,-5.6006670000000005,2020-03-18 11:09:59.234000-04:00,Delegal Creek Marina Sea Level Sensor
1272,-5.318501,2020-03-18 23:10:58.225000-04:00,Delegal Creek Marina Sea Level Sensor
1273,-5.971419999999999,2020-03-19 12:17:59.271000-04:00,Delegal Creek Marina Sea Level Sensor
1274,-5.93861,2020-03-20 00:29:06.520000-04:00,Delegal Creek Marina Sea Level Sensor
1275,-6.443884,2020-03-20 13:05:41.559000-04:00,Delegal Creek Marina Sea Level Sensor
1276,-6.676835000000001,2020-03-21 01:26:57.022000-04:00,Delegal Creek Marina Sea Level Sensor
1277,-7.339597,2020-03-21 13:38:09.105000-04:00,Delegal Creek Marina Sea Level Sensor
1278,-7.041026,2020-03-22 01:54:22.208000-04:00,Delegal Creek Marina Sea Level Sensor
1279,-5.475989000000001,2020-03-22 14:15:42.100000-04:00,Delegal Creek Marina Sea Level Sensor
1280,-2.076873,2020-03-22 23:54:34.512000-04:00,Delegal Creek Marina Sea Level Sensor
1281,100.0,2020-02-23 12:00:00-05:00,fake
1282,100.0,2020-02-23 12:00:00-05:00,fake
1283,-3.822365000000003,2020-02-24 02:48:19.772000-05:00,Bull River Marina environmental sensors
1284,-3.8847039999999993,2020-02-24 15:33:13.018000-05:00,Bull River Marina environmental sensors
1285,-3.4483309999999996,2020-02-25 03:27:45.352000-05:00,Bull River Marina environmental sensors
1286,-4.094688,2020-02-25 15:57:31.472000-05:00,Bull River Marina environmental sensors
1287,-3.8256460000000008,2020-02-26 03:52:01.637000-05:00,Bull River Marina environmental sensors
1288,-4.117655000000003,2020-02-26 16:41:59.045000-05:00,Bull River Marina environmental sensors
1289,-4.334201000000002,2020-02-27 04:51:36.065000-05:00,Bull River Marina environmental sensors
1290,-4.1406220000000005,2020-02-27 16:51:10.730000-05:00,Bull River Marina environmental sensors
1291,-3.6320669999999993,2020-02-28 04:55:44.862000-05:00,Bull River Marina environmental sensors
1292,-3.7436210000000028,2020-02-28 17:25:38.650000-05:00,Bull River Marina environmental sensors
1293,-4.1406220000000005,2020-02-29 05:25:10.154000-05:00,Bull River Marina environmental sensors
1294,-4.097969000000001,2020-02-29 17:39:53.391000-05:00,Bull River Marina environmental sensors
1295,-3.1694460000000007,2020-03-01 06:09:37.058000-05:00,Bull River Marina environmental sensors
1296,-3.4942650000000004,2020-03-01 18:19:18.377000-05:00,Bull River Marina environmental sensors
1297,-2.6248000000000022,2020-03-02 06:49:02.617000-05:00,Bull River Marina environmental sensors
1298,-3.051330000000002,2020-03-02 19:13:49.909000-05:00,Bull River Marina environmental sensors
1299,-2.9266520000000007,2020-03-03 07:58:44.056000-05:00,Bull River Marina environmental sensors
1300,-3.2711570000000023,2020-03-03 20:08:25.358000-05:00,Bull River Marina environmental sensors
1301,-3.1300740000000022,2020-03-04 09:33:32.168000-05:00,Bull River Marina environmental sensors
1302,-2.4377829999999996,2020-03-04 21:33:07.336000-05:00,Bull River Marina environmental sensors
1303,-2.3524770000000004,2020-03-05 10:12:56.167000-05:00,Bull River Marina environmental sensors
1304,-2.746197000000002,2020-03-05 22:27:37.479000-05:00,Bull River Marina environmental sensors
1305,-4.065159000000001,2020-03-06 11:32:38.816000-05:00,Bull River Marina environmental sensors
1306,-4.291548000000002,2020-03-07 00:02:25.714000-05:00,Bull River Marina environmental sensors
1307,-4.130779,2020-03-07 12:22:10.792000-05:00,Bull River Marina environmental sensors
1308,-4.252176,2020-03-08 00:56:59.646000-05:00,Bull River Marina environmental sensors
1309,-4.383416,2020-03-08 15:07:04.692000-04:00,Bull River Marina environmental sensors
1310,-4.199680000000001,2020-03-09 02:26:24.648000-04:00,Bull River Marina environmental sensors
1311,-4.229209000000001,2020-03-09 16:21:47.497000-04:00,Bull River Marina environmental sensors
1312,-4.130779,2020-03-10 02:20:36.188000-04:00,Bull River Marina environmental sensors
1313,-4.373573,2020-03-10 16:26:06.803000-04:00,Bull River Marina environmental sensors
1314,-4.117655000000003,2020-03-11 04:30:42.903000-04:00,Bull River Marina environmental sensors
1315,-4.147184000000001,2020-03-11 17:25:43.371000-04:00,Bull River Marina environmental sensors
1316,-4.1143740000000015,2020-03-12 05:25:16.130000-04:00,Bull River Marina environmental sensors
1317,-4.2456140000000016,2020-03-12 17:19:51.519000-04:00,Bull River Marina environmental sensors
1318,-4.094688,2020-03-13 05:19:27.371000-04:00,Bull River Marina environmental sensors
1319,-4.1504650000000005,2020-03-13 19:14:51.606000-04:00,Bull River Marina environmental sensors
1320,-4.127498000000003,2020-03-14 08:14:48.024000-04:00,Bull River Marina environmental sensors
1321,-4.199680000000001,2020-03-14 18:43:49.269000-04:00,Bull River Marina environmental sensors
1322,-3.822365000000003,2020-03-15 08:03:50.981000-04:00,Bull River Marina environmental sensors
1323,-3.7009679999999996,2020-03-15 20:08:29.403000-04:00,Bull River Marina environmental sensors
1324,-2.3918490000000006,2020-03-16 09:03:23.617000-04:00,Bull River Marina environmental sensors
1325,-2.6444860000000006,2020-03-16 21:23:09.637000-04:00,Bull River Marina environmental sensors
1326,-3.097264000000001,2020-03-17 10:03:00.535000-04:00,Bull River Marina environmental sensors
1327,-2.5887090000000015,2020-03-17 21:42:28.245000-04:00,Bull River Marina environmental sensors
1328,-3.0939830000000015,2020-03-18 11:12:38.258000-04:00,Bull River Marina environmental sensors
1329,-2.798693000000002,2020-03-18 23:22:15.077000-04:00,Bull River Marina environmental sensors
1330,-3.4483309999999996,2020-03-19 12:02:08.728000-04:00,Bull River Marina environmental sensors
1331,-3.435207000000002,2020-03-20 00:21:45.257000-04:00,Bull River Marina environmental sensors
1332,-3.894547000000001,2020-03-20 12:56:37.084000-04:00,Bull River Marina environmental sensors
1333,-4.058597000000001,2020-03-21 01:11:14.843000-04:00,Bull River Marina environmental sensors
1334,-4.209523000000001,2020-03-21 14:41:25.480000-04:00,Bull River Marina environmental sensors
1335,-4.147184000000001,2020-03-22 02:00:42.274000-04:00,Bull River Marina environmental sensors
1336,-2.929933000000002,2020-03-22 14:25:26.479000-04:00,Bull River Marina environmental sensors
1337,0.6561999999999983,2020-03-22 23:54:05.713000-04:00,Bull River Marina environmental sensors
